x	y	z	val
46.35100439	60.06810069	0.0	2.740222216
-40.49948975	53.895108400000005	0.0	3.837946653
43.534703549999996	60.33059582	0.0	2.209293127
37.70114109	60.061022640000004	0.0	3.162363291
28.49922329	60.28651819	0.0	2.110256672
25.518992920000002	60.33302099	0.0	1.874775767
22.54133672	60.343619440000005	0.0	2.088370562
19.55316961	60.33095717	0.0	2.273394346
16.55146293	60.313358900000004	0.0	2.189894915
13.54053058	60.29561162	0.0	2.065299034
10.52403077	60.27999148	0.0	1.924232364
7.504738401999999	60.26452407	0.0	1.91724658
4.483431112	60.25653332	0.0	1.788423538
1.4630550290000002	60.25363505	0.0	1.538224459
-1.555544091	60.252014550000005	0.0	1.61802268
-4.56719147	60.257703070000005	0.0	1.795516372
-7.5712474059999995	60.26367098	0.0	1.957428098
-10.56865696	60.2641888	0.0	2.036113262
-13.55951	60.25837362	0.0	2.069112778
-16.5486522	60.24167687	0.0	2.280485392
-19.54060048	60.210678730000005	0.0	2.32811594
-22.5375928	60.17396599	0.0	2.04287076
-25.5397968	60.13304368	0.0	1.881311059
-28.5424944	60.08441374	0.0	2.178839922
-31.54856712	60.025326910000004	0.0	2.742212772
-34.57093239	59.9418804	0.0	3.176621675
-37.63497248	59.83942747	0.0	3.218244314
-40.75961933000001	59.77844074	0.0	2.673945427
-43.77991334	59.948395940000005	0.0	2.217471361
-46.631321310000004	59.991966930000004	0.0	2.831269503
34.57089886	60.108844190000006	0.0	3.212639809
40.71614891	60.25518477	0.0	2.60017252
-38.56112063	51.42913759	0.0	3.720214128
1.447434071	11.7911566	0.0	9.12471199
-36.67951748	49.11564291	0.0	3.129665136
-34.75154936	46.923410149999995	0.0	3.244690895
-32.723460349999996	44.77944598	0.0	3.943602324
-30.657622959999998	42.580202220000004	0.0	4.138310432
-28.613671659999998	40.33365101	0.0	3.781840801
-26.58956312	38.08940202	0.0	3.580718756
-24.57126789	35.8553566	0.0	4.336405754
-22.549750279999998	33.629320560000004	0.0	5.094535351
-20.52435465	31.406663360000003	0.0	4.926035881
-18.504606560000003	29.175931589999998	0.0	4.384762287
-16.49228856	26.94734931	0.0	4.607948303
-14.495166020000001	24.72432517	0.0	5.537565708
-12.51674071	22.51730487	0.0	6.112272263
-10.55515464	20.34641989	0.0	6.101232529
-8.607203141000001	18.24385487	0.0	5.825218678
-6.665748544	16.26239903	0.0	6.473115444
-4.46239626	14.53913096	0.0	7.611974239
31.50813282	60.205407439999995	0.0	2.732971191
-1.754382043	13.026901520000001	0.0	8.497518539
16.576729710000002	27.03240141	0.0	4.50846386
10.470195669999999	20.51897347	0.0	6.027313709
8.378143422	18.37217249	0.0	5.820314884
-45.32573	57.85191804	0.0	2.337922096
-35.63129157	51.8999584	0.0	2.933175087
19.73166689	34.26165506	0.0	4.622858047
17.7133251	32.08355978	0.0	4.095368385
23.768961429999997	38.6066772	0.0	3.592264414
25.77435039	40.77806696	0.0	3.167744398
27.77228504	42.94517264	0.0	3.444260597
29.7489278	45.106396079999996	0.0	3.690145016
31.68312833	47.28768766	0.0	3.361645222
33.57933089	49.52989519	0.0	2.806424618
35.47513857	51.86055601	0.0	2.857844591
37.429895249999994	54.31361496	0.0	3.281707764
39.64975476	57.07840249	0.0	3.188497543
36.09099612	57.29854852	0.0	3.170731544
-39.166714999999996	56.95614219	0.0	3.28351903
-33.90803933	49.6667102	0.0	2.820679188
-37.38345206	54.32928354	0.0	3.369439363
21.06549777	57.76090547	0.0	2.305010796
26.97110549	57.761937380000006	0.0	1.793062449
18.07197556	57.728230950000004	0.0	2.269449949
15.0628984	57.697053999999994	0.0	2.051935434
12.04358321	57.67195672	0.0	1.874488473
9.018639103	57.65110254	0.0	1.736724615
5.990430247	57.63623491	0.0	1.785547972
2.961062128	57.62385204	0.0	1.657054186
-0.06618499901	57.62408301	0.0	1.669606328
-3.086677287	57.63259903	0.0	1.778670669
-6.098392420000001	57.64228851	0.0	1.771829247
-9.093919769	57.65601993000001	0.0	1.865332961
-12.080780229999998	57.65610933	0.0	1.911518931
-15.05854167	57.644478979999995	0.0	2.081108093
-18.036672850000002	57.61446059	0.0	2.364173651
-21.02323622	57.56763369	0.0	2.337844133
-24.02153239	57.51094222	0.0	2.074763775
-27.024928480000003	57.46182054	0.0	1.806209803
-30.01887351	57.41208792	0.0	2.020173311
-33.005852250000004	57.32298642	0.0	2.646250963
-36.02848575	57.170376180000005	0.0	3.181993484
24.02961813	57.78404325	0.0	2.030591965
21.75292559	36.4359729	0.0	4.33612442
11.648521760000001	25.55328608	0.0	5.035500526
0.8658330189000001	15.03743045	0.0	7.391532898
-29.76056002	45.59944198	0.0	3.7532444
-27.67186612	43.294720350000006	0.0	3.540997028
-25.653680790000003	41.002459820000006	0.0	3.028588295
-23.64812233	38.75498846	0.0	3.593184948
-21.632399409999998	36.52945906	0.0	4.384701252
-19.60181259	34.31108221	0.0	4.622024059
-17.571162429999998	32.07815811	0.0	4.303358555
-15.54809324	29.83696014	0.0	3.938012123
-13.54636159	27.58753672	0.0	4.400403976
-11.57016587	25.347108019999997	0.0	5.246347904
-9.630329907	23.13102782	0.0	5.501193523
-7.730697747	20.96488886	0.0	5.307658672
-5.8741699899999995	18.88854057	0.0	5.508056164
-4.348715767000001	17.0128718	0.0	6.484523773
-31.94156662	47.66174778	0.0	3.371122122
3.237240249	17.109513279999998	0.0	6.294790745
42.25966334	58.23597685	0.0	2.514214754
9.628432803	23.39219488	0.0	5.378749371
15.691900629999997	29.90568243	0.0	3.766825438
32.94109553	57.50057846	0.0	2.645385265
29.92514148	57.66356736	0.0	2.025098562
-1.991091063	16.14236645	0.0	6.807305813
13.669051229999999	27.72867866	0.0	4.302855492
5.464980379	19.17830296	0.0	5.383625507
24.88720417	43.606031689999995	0.0	2.983968735
22.88934402	41.437804699999994	0.0	2.903679848
28.847308830000003	47.8509441	0.0	3.45613122
30.69790639	50.01462996	0.0	2.945635796
32.48618543	52.29664221	0.0	2.488424778
34.28344801	54.71454561	0.0	2.705646753
16.59631357	55.10429665	0.0	2.426225424
-32.83569962	52.23302171	0.0	2.569977045
7.5828074480000005	21.26506902	0.0	5.273483276
0.3106150252	18.10874604	0.0	5.829742908
13.57346214	55.068839340000004	0.0	2.125655651
19.61121522	55.14749885	0.0	2.713898897
10.54356247	55.03613502	0.0	1.984990954
7.50855729	55.00592664	0.0	2.153097153
4.468073137	54.98928204	0.0	2.220739841
1.4273000420000002	54.98313531	0.0	2.184304953
-1.610264066	54.985903199999996	0.0	2.325934887
-4.633808509	55.00874296	0.0	2.243138552
-7.637863513	55.035207420000006	0.0	2.208478212
-10.61936468	55.05565926	0.0	2.198331118
-13.58451229	55.05834892	0.0	2.189820051
-16.54352248	55.033288899999995	0.0	2.509454489
-19.507436079999998	54.97918651	0.0	2.770115614
-22.49407023	54.899860170000004	0.0	2.834345102
-25.50911903	54.82627079	0.0	2.488683701
-28.51511165	54.79603633	0.0	2.17895627
-31.467840079999995	54.76787314	0.0	2.26518178
-34.39580649	54.62227762	0.0	2.762506723
16.82863943	34.94850174	0.0	3.978876114
-22.71295711	41.64233059	0.0	2.909362555
-24.67335761	43.92517731	0.0	2.944093704
-26.66707896	46.33387551	0.0	3.477462769
-20.72151005	39.42810372	0.0	3.646606207
-18.69004034	37.225961690000005	0.0	4.280854225
-16.6414883	35.001382230000004	0.0	4.250356197
-14.59715329	32.75246173	0.0	3.691867113
-12.576360260000001	30.48113361	0.0	3.51248908
-10.586671529999998	28.20237167	0.0	4.124457836
-8.644212969	25.92757344	0.0	4.781788349
-6.763316691	23.681771010000002	0.0	4.984814167
-4.956751131	21.49779163	0.0	4.9360075
-2.7901052959999997	19.25295778	0.0	5.320365429
26.89055726	45.74596882	0.0	3.399966717
14.80987296	32.77254477	0.0	3.556757927
20.87709494	39.281453940000006	0.0	3.523921251
-31.52062744	50.16659945	0.0	2.925462484
22.58838341	55.22384495	0.0	2.66865921
8.756909518999999	26.24137513	0.0	4.651129723
10.76233946	28.42477523	0.0	4.078897476
28.35773677	55.21027744	0.0	2.127575397
25.492312390000002	55.280014869999995	0.0	2.421586752
18.85418408	37.12173179	0.0	4.119895458
2.618951257	20.06083168	0.0	5.217394829
-28.909610580000002	49.0614213	0.0	3.395256758
-19.83491145	42.2745645	0.0	2.773267746
29.610469939999998	52.648924290000004	0.0	2.547582626
27.97113732	50.460245459999996	0.0	3.198738337
6.781718228	24.09227937	0.0	5.066614628
12.087440119999998	52.417647089999996	0.0	2.349318504
9.041711688	52.375242109999995	0.0	2.392189741
18.14715005	52.506223320000004	0.0	2.813081503
15.115599150000001	52.47187614	0.0	2.541962385
5.98874921	52.34730244	0.0	2.651210785
2.933475189	52.32336	0.0	2.559796333
-0.1259540149	52.320539950000004	0.0	2.675017118
-3.177135251	52.34612152	0.0	2.799809456
-6.201501936	52.39449069	0.0	2.595614672
-9.184793569	52.44728178	0.0	2.563308477
-12.14051712	52.473369989999995	0.0	2.471721888
-15.07375017	52.4741672	0.0	2.609373331
-17.9990232	52.42974684	0.0	2.957122803
-20.94684541	52.325621250000005	0.0	3.227221012
-23.95517379	52.18689889	0.0	3.246160984
-27.04142407	52.08555236	0.0	2.934778452
-30.03048152	52.22082138	0.0	2.616288662
22.001074629999998	44.25559938000001	0.0	2.646187067
-17.81198382	40.13973475	0.0	3.529512405
-21.74258232	44.470727440000005	0.0	2.716495514
-23.58097583	46.81760073	0.0	3.117257357
-15.72608389	37.95971721	0.0	3.895201683
-13.64814956	35.706039520000004	0.0	3.652488708
-11.59508899	33.41574594	0.0	3.303257227
-9.574861266000001	31.101308760000002	0.0	3.425064802
-7.606537081	28.770426290000003	0.0	4.10738945
-5.705884192	26.43851191	0.0	4.588580132
-3.9167040959999997	24.13511835	0.0	4.789094925
-2.503161086	22.031625730000002	0.0	4.767981529
31.26916289	55.00840396	0.0	2.187637806
15.94184525	37.82114387	0.0	3.812391996
12.78670318	30.60188703	0.0	3.579302549
-0.1312110107	21.06566541	0.0	4.857227325
20.02739534	42.09881648	0.0	2.724120617
26.091769340000003	48.48634079	0.0	3.434314966
13.92829325	35.629879679999995	0.0	3.648458242
21.20413259	52.5547713	0.0	3.097545147
5.886061583	26.87408589	0.0	4.595879078
7.832105272	29.11179885	0.0	4.02133894
4.765190184	22.035250440000002	0.0	5.021540165
23.998644199999998	46.474266799999995	0.0	3.135362387
17.993086950000002	39.98193517	0.0	3.493244171
-25.41010454	49.352399999999996	0.0	3.394850492
26.87440626	52.89214104	0.0	2.852252245
-14.85347934	40.98169506	0.0	3.28783083
4.06208029	24.74267781	0.0	4.748109818
4.460516385999999	49.66300726	0.0	2.744964361
10.59918012	49.73621666	0.0	2.378119469
1.3816030700000002	49.636039880000006	0.0	2.586105824
7.530346046999999	49.692489210000005	0.0	2.614653587
-1.713246107	49.63102937	0.0	2.831791401
-4.787886515	49.70719293	0.0	2.772820473
-7.788842544	49.823682760000004	0.0	2.665288687
-10.73312759	49.885932360000005	0.0	2.590783358
-13.64899706	49.91859943	0.0	2.443922997
-16.52858965	49.92977157	0.0	2.666969538
-19.39400844	49.831844870000005	0.0	2.97838974
-22.325875240000002	49.61935803	0.0	3.286496639
-12.711952440000001	38.712285460000004	0.0	3.520677805
-17.038321120000003	42.99649596	0.0	2.836871147
-18.979422749999998	44.97982562	0.0	2.532496691
-10.60913969	36.40594333	0.0	3.464507818
-8.547076955	34.060504290000004	0.0	3.252875805
-6.534645334	31.68103471	0.0	3.479620218
-4.585801158	29.273748400000002	0.0	4.058151722
-2.715250244	26.842132210000003	0.0	4.32917881
-0.7519450737000001	24.209180850000003	0.0	4.435894012
24.13347922	52.7956821	0.0	3.090553761
13.019429520000001	38.48311678	0.0	3.566360712
13.651069249999999	49.81707036	0.0	2.591070414
9.880213067	31.310461460000003	0.0	3.40011096
19.69869062	49.86361042	0.0	2.89972353
2.061305102	22.86985889	0.0	4.607098103
4.803779535	29.732646420000002	0.0	3.945379019
16.657210889999998	49.8944521	0.0	2.590686321
21.01449296	47.08642885	0.0	2.818598032
15.0516443	40.75631127	0.0	3.344774961
3.064257093	27.31940523	0.0	4.277749062
19.20278184	44.82088238	0.0	2.43851018
-20.65603063	47.20026627	0.0	2.816976786
25.63489787	50.87510496	0.0	3.304538488
11.92537136	33.46263245	0.0	3.252854347
23.115655410000002	49.73708838	0.0	3.301699638
-0.19085600800000002	46.88729346	0.0	2.419359922
-17.89847575	47.48189077	0.0	2.580358744
2.931345021	46.951800580000004	0.0	2.320175648
11.073393750000001	36.27951443	0.0	3.354534149
-7.514454424	37.09288687	0.0	3.229388475
-9.363859892	47.34768718	0.0	2.612522602
-12.27102987	47.30056971	0.0	2.485498428
-15.155658129999999	47.4454537	0.0	2.431684256
-11.78397983	41.78607091	0.0	3.216971159
17.21365564	42.81198233	0.0	2.737047911
-14.06352967	44.38826442	0.0	2.642765284
-16.62307419	45.4547666	0.0	2.475017548
-5.444168579	34.66980904	0.0	3.165727139
-3.385188291	46.88377306	0.0	2.606109858
-3.432508092	32.20817819	0.0	3.547415018
-9.637682699	39.45133463	0.0	3.337660789
-1.5193290309999998	29.70452979	0.0	3.896193504
0.2200780145	27.25004964	0.0	4.198839664
-6.468175445	47.15014622	0.0	2.54783535
6.909732241	32.07704425	0.0	3.543920994
1.6287161270000001	29.962494969999998	0.0	3.850982904
6.004332565	47.00789601	0.0	2.593510389
18.10292341	47.39097506	0.0	2.441616535
9.087369777000001	47.02505097	0.0	2.441978931
10.12876257	39.0233919	0.0	3.258052111
11.98693085	41.3919054	0.0	3.072404623
12.22102344	47.05780372	0.0	2.448965788
3.466510214	33.141031860000005	0.0	3.45234561
15.23880381	47.30578884	0.0	2.382021666
-2.285792259	35.239100459999996	0.0	3.347905159
8.371944539	36.88710183	0.0	3.305890083
16.78140648	45.293249190000004	0.0	2.367343903
-1.7863311800000001	44.0027006	0.0	2.399114132
-10.73298976	44.73720863	0.0	2.821265221
1.430385048	44.19130087	0.0	2.122005224
1.728479052	25.28155968	0.0	4.34957552
-0.21517500860000002	32.67655894	0.0	3.520419359
9.074196219000001	34.180447459999996	0.0	3.197926044
-4.350019153	37.74088994	0.0	3.077881575
4.503428005	44.322904199999996	0.0	2.442583323
0.9129770332999999	35.81145033	0.0	3.17427063
-8.720022625999999	42.48327389	0.0	2.973000526
-5.454090424	43.8272208	0.0	2.479775906
8.951826952	41.70461744	0.0	2.956810474
7.396972738	39.36930373	0.0	3.159399271
14.16479144	44.132031500000004	0.0	2.659643173
10.64552274	44.28323358	0.0	2.691604614
-6.478834432	40.232297030000005	0.0	2.916640759
7.536758203	44.35487837	0.0	2.687938452
-8.144411258	45.10460794	0.0	2.626821756
6.314065307	35.04572064	0.0	3.421585083
0.04565800191	41.31415114	0.0	2.498675823
6.128692534000001	37.44317964	0.0	3.239976883
6.0299295	41.78548604	0.0	2.867544889
3.883504076	36.60489619	0.0	3.153342009
-1.1626610069999999	38.307134059999996	0.0	3.08528924
3.105227137	41.625767950000004	0.0	2.411504269
-3.199047176	40.9024395	0.0	2.848878622
1.909407089	38.83389756	0.0	2.759587049
4.725247156	39.29610178	0.0	2.960040092
